,UF,Cidade,Nome,Funcao
2847,GO,CampoLimpodeGoiás,RAFAEL ANTONIO DE SOUSA SÁ,Secretário(a) de Saúde
2848,GO,GameleiradeGoiás,SONIA MARIA FAUSTINO,Secretário(a) de Saúde
2849,GO,IpirangadeGoiás,BEATRIZ ESTRELA DE GODOI QUEIROZ,Secretário(a) de Saúde
2850,GO,Itarumã,LETICIA TEIXEIRA DE OLIVEIRA,Secretário(a) de Saúde
2851,GO,LagoaSanta,GUSTAVO RODRIGUES DA SILVA,Secretário(a) de Saúde
2852,MA,Anajatuba,Luis Fernando Costa Aragão,Secretário(a) de Saúde
2853,PI,Simões,ISAMARIA DE CARVALHO,Secretário(a) de Saúde
2854,CE,Carnaubal,DANIELY RODRIGUES DE ALMEIDA MACEDO,Secretário(a) de Saúde
2855,CE,JuazeirodoNorte,FRANCIMONES ROLIM DE ALBUQUERQUE,Secretário(a) de Saúde
2856,PB,Araçagi,VALQUÍRIA FERREIRA DE ALBUQUERQUE BARBOSA,Secretário(a) de Saúde
2857,AL,SãoSebastião,FELIPE REGUEIRA TAVARES,Secretário(a) de Saúde
2858,MG,Urucânia,FABIANA PEREIRA BARBOSA,Secretário(a) de Saúde
2859,SC,Irineópolis,GISELI KEMPINSKI,Secretário(a) de Saúde
2860,SC,TrombudoCentral,ALESIO JUNG,Secretário(a) de Saúde
2861,AL,Japaratinga,MARIA DO CARMO DA SILVA BARBOSA,Secretário(a) de Saúde
2862,BA,ConceiçãodaFeira,LUCIANE MIRANDA LABRIOLA CARDOZO,Secretário(a) de Saúde
2863,BA,SantaCruzCabrália,LUIS OTAVIO DA SILVA BORGES,Secretário(a) de Saúde
2864,BA,Serrolândia,WELINGTON ROSÁRIO DA SILVA,Secretário(a) de Saúde
2865,ES,Viana,JAQUELINE D OLIVEIRA JUBINI,Secretário(a) de Saúde
2866,SC,JacintoMachado,ADILSON PIVA,Secretário(a) de Saúde
2867,SC,PousoRedondo,RAFAEL NEITZKE TAMBOSI,Secretário(a) de Saúde
2868,AM,Itapiranga,CLINGER JOSÉ CASTRO DE ALMEIDA,Secretário(a) de Saúde
2869,PI,AngicaldoPiauí,GENILSON GOMES DE SOUSA,Secretário(a) de Saúde
2870,MG,FreiGaspar,ELEN DANIELEN LEAL,Secretário(a) de Saúde
2871,SP,Itatinga,Carlos Ivan Manduca Ferreira,Secretário(a) de Saúde
2872,MA,Davinópolis,ADRIANO LOPES,Secretário(a) de Saúde
2873,PI,Pimenteiras,GILBERTO SOARES PEREIRA,Secretário(a) de Saúde
2874,MG,ChapadaGaúcha,EDER NEVES CASTILHO,Secretário(a) de Saúde
2875,SP,ÁguasdeSãoPedro, Edison Xavier,Secretário(a) de Saúde
2876,PR,Adrianópolis,ALEXANDER PAULISTA RIBEIRO,Secretário(a) de Saúde
2877,PR,AltoPiquiri,Altair Rosa,Secretário(a) de Saúde
2878,PR,BarbosaFerraz,Leandro de Melo Silva,Secretário(a) de Saúde
2879,PR,Catanduvas,ADEMAR LUIZ BURCKHARDT,Secretário(a) de Saúde
2880,PR,CidadeGaúcha,Wesley ,Secretário(a) de Saúde
2881,PR,Fênix,Flavia Mendonça Casale,Secretário(a) de Saúde
2882,PR,Flórida,Cassia Aparecida Vicentim,Secretário(a) de Saúde
2883,PR,Icaraíma,Laércio Fernandes,Secretário(a) de Saúde
2884,PR,Iretama,Selma Aparecida da Costa Afonso,Secretário(a) de Saúde
2885,PR,Itambé,Simone Wegner Mazir Tavares,Secretário(a) de Saúde
2886,PR,Mandirituba,DANIELE DOS SANTOS,Secretário(a) de Saúde
2887,PR,MarechalCândidoRondon,MARCIANE MARIA SPECHT,Secretário(a) de Saúde
2888,PR,MariaHelena,Paula Aparecida Lopes dos Reis,Secretário(a) de Saúde
2889,PR,Mariópolis,Aline Ferst,Secretário(a) de Saúde
2890,PR,Marumbi,ANDRÉ LUIS CAMPITELLI,Secretário(a) de Saúde
2891,PR,Matelândia,DOGLAS CARNETTI,Secretário(a) de Saúde
2892,PR,Medianeira,PRISCILA DORIGON ,Secretário(a) de Saúde
2893,PR,MoreiraSales,ROBERTA CRISTINA  DA SILVA CARPINE,Secretário(a) de Saúde
2894,PR,NovaAméricadaColina,JAQUELINE ROGATTI,Secretário(a) de Saúde
2895,PR,Ourizona,LUCIANA MARTINS,Secretário(a) de Saúde
2896,PR,Palotina,Jéssica Fernandes Kehrig ,Secretário(a) de Saúde
2897,PR,SaltodoItararé,ODAIR DE OLIVEIRA,Secretário(a) de Saúde
2898,PR,SantoAntôniodoParaíso,VIVIANI MARA ROSA SOUZA,Secretário(a) de Saúde
2899,PR,SãoJoão,Odair Schuta,Secretário(a) de Saúde
2900,PR,SãoTomé,VERA LÚCIA G.BAPTISTA,Secretário(a) de Saúde
2901,PR,TuneirasdoOeste,Orivaldo Gomes da silva,Secretário(a) de Saúde
2902,SC,Agrolândia,Guido Bauer,Secretário(a) de Saúde
2903,SC,ÁguaDoce,JOSIANECORREIA LINS VIANNA,Secretário(a) de Saúde
2904,SC,JaraguádoSul,ALCEU GILMAR MORETTI,Secretário(a) de Saúde
2905,RS,SãoLeopoldo,Marcel Frison,Secretário(a) de Saúde
2906,RS,SerafinaCorrêa,LUCIMAR ZARPELON,Secretário(a) de Saúde
2907,GO,Goiás,IVONE FRANCISCA MARQUES,Secretário(a) de Saúde
2908,PI,LuísCorreia,MARCELA TELES FURTADO,Secretário(a) de Saúde
2909,PI,MonsenhorHipólito,BRICIO BEZERRA CARVALHO SOUSA,Secretário(a) de Saúde
2910,PI,RibeiroGonçalves,GEANFRANCESCO TEIXEIRA,Secretário(a) de Saúde
2911,RN,PoçoBranco,ANA CRISTINA GALDINO DE SOUZA CAVALCANTI,Secretário(a) de Saúde
2912,PB,AlagoaGrande,JOÃO MONTENEGRO NAVARRO,Secretário(a) de Saúde
2913,PB,JocaClaudino,Aline Andrade Cruz,Secretário(a) de Saúde
2914,AL,Carneiros,JANAINA SOARES MACHADO,Secretário(a) de Saúde
2915,MG,BrasíliadeMinas,WALTER CEZAR BRAGA,Secretário(a) de Saúde
2916,MG,Guidoval,JULIANA MARIA MEDEIROS,Secretário(a) de Saúde
2917,MG,SantanadeCataguases,MARIANA ARCHANGELO FERREIRA FONTES,Secretário(a) de Saúde
2918,MG,SãoTiago,MARIA CRISTINA LOURENÇO,Secretário(a) de Saúde
2919,SP,Areias,ADRIANA ZILD,Secretário(a) de Saúde
2920,SP,Sumaré,RAFAEL VIRGINELLI,Secretário(a) de Saúde
2921,PR,Cianorte,NEILSON ETANIO DE SOUSA,Secretário(a) de Saúde
2922,PR,Xambrê,Fernanda Pereira Custodio,Secretário(a) de Saúde
2923,SC,FaxinaldosGuedes,FLADEMIR ANTONIO CADORE,Secretário(a) de Saúde
2924,SC,SãoLourençodoOeste,NORIVAL JOÃO CENCI,Secretário(a) de Saúde
2925,BA,Candiba,REBECA CARDOSO PEREIRA,Secretário(a) de Saúde
2926,BA,Catolândia,FÁBIO DE OLIVEIRA TOLEDO,Secretário(a) de Saúde
2927,BA,FirminoAlves,LUCIANA DE JESUS SAMPAIO,Secretário(a) de Saúde
2928,BA,Jussara,CARLOS ROBSON CARVALHO DE SOUZA,Secretário(a) de Saúde
2929,BA,Macururé,LARISSA GOMES DA CRUZ,Secretário(a) de Saúde
2930,BA,MarcionílioSouza,LUCIENAI ALMEIDA BRITO,Secretário(a) de Saúde
2931,BA,Retirolândia,CLAUDIO INOCÊNCIO GOMES,Secretário(a) de Saúde
2932,BA,RiodoAntônio,TARCISIO LUIS CORREIA MACHADO,Secretário(a) de Saúde
2933,BA,SalinasdaMargarida,GRAZIELA OLIVEIRA CAETANO,Secretário(a) de Saúde
2934,BA,SantaBrígida,LAYANE MELLO LIMA,Secretário(a) de Saúde
2935,BA,Tapiramutá,ODACIR COSTA DOS SANTOS JUNIOR,Secretário(a) de Saúde
2936,BA,Ubaitaba,TAMIRES SAMPAIO SANTOS,Secretário(a) de Saúde
2937,MG,AbreCampo,SOLANGE PAULA DA SILVA,Secretário(a) de Saúde
2938,MG,SantosDumont,CLAUDIA DE AQUINO PASCHOAL,Secretário(a) de Saúde
2939,SP,Agudos,Carlos Henrique Thirone Silva,Secretário(a) de Saúde
2940,SP,Jardinópolis,Ivanice Maria Cestari Dandaro,Secretário(a) de Saúde
2941,SP,Pitangueiras,ANA CELESTE CROTTI PEIXOTO,Secretário(a) de Saúde
2942,SP,SãoJosédosCampos,MARGARETE CARLOS DA SILVA CORREIA,Secretário(a) de Saúde
2943,SC,AbelardoLuz,ADRIANA JUSSARA PAPINI,Secretário(a) de Saúde
2944,SC,CampoErê,ROSALVA BOLIGON,Secretário(a) de Saúde
2945,SC,Maravilha,MIRIANI SARTORI ,Secretário(a) de Saúde
2946,SC,PonteSerrada,EDINA GUGEL,Secretário(a) de Saúde
2947,SC,RiodasAntas,AMAURI BRANDALISE,Secretário(a) de Saúde
2948,SC,SãoJosédoCedro,JUCELI SOLDA FRANCO,Secretário(a) de Saúde
2949,AC,RodriguesAlves,ALUILDO JOSE SOARES DA SILVA,Secretário(a) de Saúde
2950,TO,Araguacema,JUSSARA BATISTA MORAES MENESES,Secretário(a) de Saúde
2951,TO,Tocantinópolis,MARIA VANDECY SOARES RIBEIRO,Secretário(a) de Saúde
2952,MA,PastosBons,AGNALDO SANTANA SIQUEIRA ,Secretário(a) de Saúde
2953,MA,Pindaré-Mirim,MARIA DE LOURDES BARROSO BARROS,Secretário(a) de Saúde
2954,PB,SãoJosédaLagoaTapada,CARMEM SUZANA MARQUES DE SOUSA ROCHA,Secretário(a) de Saúde
2955,AL,SãoJosédaLaje,FERNANDO BATISTA CHICUTA DA ROCHA,Secretário(a) de Saúde
2956,BA,CampoFormoso,PAULO HENRIQUE ALBUQUERQUE NASCIMENTO,Secretário(a) de Saúde
2957,BA,CoronelJoãoSá,JAQUELINE RIOS LIMA SOBRAL,Secretário(a) de Saúde
2958,BA,Gandu,LUDMILLE SAMPAIO BARBOSA ,Secretário(a) de Saúde
2959,BA,Itabuna,LIVIA MARIA BOMFIM MENDES AGUIAR,Secretário(a) de Saúde
2960,BA,Jacobina,MAURÍCIO TEIXEIRA DE MORAIS,Secretário(a) de Saúde
2961,BA,PauloAfonso,ADONEL GOMES DE SA JUNIO,Secretário(a) de Saúde
2962,BA,PedroAlexandre,LIDIA ALVES DA SILVA,Secretário(a) de Saúde
2963,BA,SãoGonçalodosCampos,CAMILA NAYARA FARINE BARROS,Secretário(a) de Saúde
2964,SP,CristaisPaulista,CARLA CRISTINA TOSTES RÉSIO ,Secretário(a) de Saúde
2965,SP,SãoCaetanodoSul,REGINA MAURA ZETONE GRESPAN,Secretário(a) de Saúde
2966,PR,Atalaia,CRISTIANI ANDRÉIA OLIVEIRA,Secretário(a) de Saúde
2967,PR,SantaCecíliadoPavão,LEANDRO FRANCIOLI,Secretário(a) de Saúde
2968,MT,PonteBranca,REGIELE PARREIRA NASCIMENTO,Secretário(a) de Saúde
2969,PI,SãoFélixdoPiauí,ELIANE MARIA TEIXEIRA PIO,Secretário(a) de Saúde
2970,CE,CamposSales,Regislane Maria Pereira Rocha,Secretário(a) de Saúde
2971,CE,Canindé,ISLAYNE DE FATIMA COSTA RAMOS ,Secretário(a) de Saúde
2972,PB,Vieirópolis,ADRIANA VICTOR DA SILVA,Secretário(a) de Saúde
2973,BA,CruzdasAlmas,KALIANE DA SILVA FERREIRA ,Secretário(a) de Saúde
2974,BA,Pojuca,ERISMENDE FERREIRA DOS SANTOS,Secretário(a) de Saúde
2975,RJ,Macaé,Alexandre Azevedo da Cruz,Secretário(a) de Saúde
2976,SP,PortoFerreira,VERA LÚCIA VISOLLI,Secretário(a) de Saúde
2977,PR,Paranaguá,LÍGIA REGINA DE CAMPOS CORDEIRO,Secretário(a) de Saúde
2978,SC,Concórdia,LEIDE MARA BENDER,Secretário(a) de Saúde
2979,SC,Laguna,Gabrielle Siqueira da Cunha,Secretário(a) de Saúde
2980,RS,NovaPalma,Kelli Cristina Weise Cancian,Secretário(a) de Saúde
2981,GO,Caiapônia,JOAO BOSCO CARNEIRO VILELA,Secretário(a) de Saúde
2982,GO,Jaraguá,LUDIMILA MACHADO DE OLIVEIRA,Secretário(a) de Saúde
2983,MA,MarajádoSena,BRUNO HENRIQUE GALVAO DE OLIVEIRA,Secretário(a) de Saúde
2984,RN,Ceará-Mirim,CLAÚDIA ROBERTA SOARES CÂMARA CAVALCANTI,Secretário(a) de Saúde
2985,BA,Baianópolis,DORALINA PEREIRA SILVA,Secretário(a) de Saúde
2986,BA,CardealdaSilva,CAMILA DE OLIVEIRA ARAÚJO,Secretário(a) de Saúde
2987,BA,Ichu,HEITOR CARNEIRO SANTANA CORDEIRO,Secretário(a) de Saúde
2988,BA,Itanagra,HARYANNEY MACEDO LEITÃO,Secretário(a) de Saúde
2989,BA,ManoelVitorino,MARCELA MOREIRA TORRES,Secretário(a) de Saúde
2990,BA,MunizFerreira,RENATO MALTA LÍRIO FILHO,Secretário(a) de Saúde
2991,BA,Planaltino,FAGNER MACHADO BRAGA ,Secretário(a) de Saúde
2992,BA,Rodelas,CHEYLA LINDINALVA MELO MAIA,Secretário(a) de Saúde
2993,BA,VárzeadoPoço,MARCLEIDES ALVES ARAUJO SANTOS,Secretário(a) de Saúde
2994,MG,Curvelo,REJANE VALGAS OLIVEIRA GALVÃO,Secretário(a) de Saúde
2995,MG,RioEspera,ALESSANDRA MOREIRA SILVEIRA CARDOZO,Secretário(a) de Saúde
2996,RS,Sant'anadoLivramento,Ana Paula Riefel Vieira,Secretário(a) de Saúde
2997,PI,Brasileira,MARIA ISIS VERAS DE SOUSA MENESES,Secretário(a) de Saúde
2998,CE,Acaraú,ANA PAULA PRACIANO TEIXEIRA,Secretário(a) de Saúde
2999,CE,Tianguá,Rejarley Vieira de Lima,Secretário(a) de Saúde
3000,BA,LaurodeFreitas,AUGUSTO CÉSAR PEREIRA DO NASCIMENTO,Secretário(a) de Saúde
3001,BA,Piripá,IEDA RIBEIRO CAIRES,Secretário(a) de Saúde
3002,BA,VeraCruz,MICHELINE MARQUES DA HORA,Secretário(a) de Saúde
3003,PR,Lobato,Isabel Aparecida Lucio Masson,Secretário(a) de Saúde
3004,MT,ChapadadosGuimarães,ROSA MARIA BLANCO MANZANO,Secretário(a) de Saúde
3005,GO,Anápolis,ELINNER ROSA DE ALMEIDA SILVA E GONÇALVES,Secretário(a) de Saúde
3006,TO,Arraias,TAYLA PIEDADE DE MOURA,Secretário(a) de Saúde
3007,MA,Caxias,MONICA CRSITINA MELO SANTOS GOMES,Secretário(a) de Saúde
3008,CE,Uruburetama,MARIA ADRIANA MARQUES DE SOUSA,Secretário(a) de Saúde
3009,BA,RiachãodoJacuípe,JANE PAULA CARNEIRO SILVA SOARES,Secretário(a) de Saúde
3010,SP,Bauru,ORLANDO COSTA DIAS,Secretário(a) de Saúde
3011,SP,Piracicaba,Filemon de Lima Silvano,Secretário(a) de Saúde
3012,GO,Formosa,BRENO JOSE PRADO DE MIRANDA,Secretário(a) de Saúde
3013,AM,Coari,GIOVANE BARROS GUIMARÃES,Secretário(a) de Saúde
3014,PA,Afuá,PATRICIA SANTOS QUARESMA ,Secretário(a) de Saúde
3015,CE,MoradaNova,JERDSON CRISTIANO  NERI BESSA,Secretário(a) de Saúde
3016,CE,Tururu,EVELINE CAMPOS TEIXEIRA,Secretário(a) de Saúde
3017,AL,BarradeSãoMiguel,ARACHELE LOUREIRO CAVALCANTE MEDEIROS,Secretário(a) de Saúde
3018,BA,Prado,NEUZIANE MASCARENHAS NOVAIS ,Secretário(a) de Saúde
3019,BA,Una,GLEICIANE BIRSCHENER HORA,Secretário(a) de Saúde
3020,MT,Guiratinga,ROSANE PEREIRA DE ARAUJO ROSA NASCIMENTO,Secretário(a) de Saúde
3021,CE,Araripe,Clara Saionara de Brito Francelino Neri,Secretário(a) de Saúde
3022,RN,SerraNegradoNorte,EVANEIDE DA SILVA NÓBREGA,Secretário(a) de Saúde
3023,BA,Ibirapitanga,MARIA CLEUDE DOS SANTOS BARCELOS,Secretário(a) de Saúde
3024,BA,Potiraguá,KEYLLA TEIXEIRA E TEIXEIRA,Secretário(a) de Saúde
3025,MS,Cassilândia,JOSÉ LOURENÇO BRAGA LÍRIA MARIN,Secretário(a) de Saúde
3026,GO,Nerópolis,Geyciane Rosa de Oliveira,Secretário(a) de Saúde
3027,PI,Amarante,CLAUDIANA PEREIRA DA  SILVA SANTOS,Secretário(a) de Saúde
3028,CE,Caridade,JUCIANNE MARIA MALVEIRA CAVALCANTE MOURA,Secretário(a) de Saúde
3029,MG,SãoDomingosdoPrata,MARIA DA LUZ APARECIDA GARCIA SILVA,Secretário(a) de Saúde
3030,SC,Brusque,HUMBERTO MARTINS  FORNARI,Secretário(a) de Saúde
3031,RO,Cerejeiras,EDERSON LOPES,Secretário(a) de Saúde
3032,RO,RolimdeMoura,SIMONE APARECIDA PAES,Secretário(a) de Saúde
3033,PB,JoãoPessoa,MARIA JANINE ASSIS DE LUCENA,Secretário(a) de Saúde
3034,BA,Mairi,SILVIA ALVES FERREIRA CARNEIRO ,Secretário(a) de Saúde
3035,RS,CachoeiradoSul,Marcelo da Silva Figueró,Secretário(a) de Saúde
3036,MT,LucasdoRioVerde,FERNANDA HELDT VENTURA,Secretário(a) de Saúde
3037,GO,RioVerde,DJAN BARBOSA DE FREITAS,Secretário(a) de Saúde
3038,CE,Russas,ANA KELLY LEITÃO DE CASTRO,Secretário(a) de Saúde
3039,BA,BoaNova,MANOEL JOSÉ NOVAES REIS  ,Secretário(a) de Saúde
3040,BA,Inhambupe,ANTONIO DA ARAUJO DANTAS,Secretário(a) de Saúde
3041,BA,Jaguarari,IZABELA PRISCILLA SILVEIRA GONÇALVES NASCIMENTO,Secretário(a) de Saúde
3042,BA,MiguelCalmon,TARCILIA SOARES FERREIRA ROCHA,Secretário(a) de Saúde
3043,MG,ConceiçãodosOuros,ALEXANDRE VIEIRA  AFFONSO,Secretário(a) de Saúde
3044,SP,Aguaí,SILVIA MARIA RODRIGUES TEIXEIRA VALOTA,Secretário(a) de Saúde
3045,SP,Anhumas,GABRIELA SEREGHETTI MINGRONI FERREIRA,Secretário(a) de Saúde
3046,SP,Floreal,Luís Alberto Bergamasco,Secretário(a) de Saúde
3047,SP,Mesópolis,Douglas Cesar Bortolo,Secretário(a) de Saúde
3048,SP,MonteAlegredoSul,CAIO HENRIQUE ARAÚJO SALGADO,Secretário(a) de Saúde
3049,SP,Pedranópolis,TAMIRIS DE OLIVEIRA FERNANDES ,Secretário(a) de Saúde
3050,SP,PiraporadoBomJesus,Leandro Bandeira,Secretário(a) de Saúde
3051,SP,Pirassununga,Paula Cristina da Silva,Secretário(a) de Saúde
3052,SP,RibeirãodosÍndios,Alaor Aparecido Bernal Dias,Secretário(a) de Saúde
3053,SP,Turmalina,LIGIA CARLA PASSETTI,Secretário(a) de Saúde
3054,PR,NovaOlímpia,Andreia Cristina Batista Alves,Secretário(a) de Saúde
3055,RS,PortoLucena,GLAUCE REGINA SOUZA WANDSCHEER,Secretário(a) de Saúde
3056,MT,PonteseLacerda,MARCELO LUIZ DE ALMEIDA FONSECA,Secretário(a) de Saúde
3057,TO,ConceiçãodoTocantins,LUANA SOUZA RODRIGUES ,Secretário(a) de Saúde
3058,AL,FelizDeserto,GEILDA LIMA JATOBA LEITE,Secretário(a) de Saúde
3059,SE,Laranjeiras,GABRIELA OLIVEIRA DO NASCIMENTO CARVALHO,Secretário(a) de Saúde
3060,MG,Cipotânea,KLEITIANA MARIA GOMES,Secretário(a) de Saúde
3061,PR,Kaloré,Gislaine Cristina Alfonso da Silva,Secretário(a) de Saúde
3062,SC,Painel,SIRLEI ANDRADE LOPES NEVES,Secretário(a) de Saúde
3063,RS,PassoFundo,CARLA BEATRICE GONÇALVES,Secretário(a) de Saúde
3064,PI,CampoMaior,DORILENE GOMES VIDAL FELIX DE ANDRADE,Secretário(a) de Saúde
3065,PI,PioIX,FRANCISCO ERDIUMAR VIEIRA,Secretário(a) de Saúde
3066,PE,Pedra,Paulo José Galvão Vaz,Secretário(a) de Saúde
3067,BA,MorrodoChapéu,SAULO OLIVEIRA SOUZA,Secretário(a) de Saúde
3068,BA,Muritiba,RAUL MOREIRA MOLINA BARRIOS,Secretário(a) de Saúde
3069,RJ,Paracambi,Diego Xavier Almeida  ,Secretário(a) de Saúde
3070,SP,Alvinlândia,RODRIGO EMANOEL BELO SILVA,Secretário(a) de Saúde
3071,SP,Votuporanga,Ivonete Felix do Nascimento,Secretário(a) de Saúde
3072,SC,NovaTrento,MARIA CRISTINA ADAMI,Secretário(a) de Saúde
3073,CE,PedraBranca,MARIA VANDERLUCIA FELIPE,Secretário(a) de Saúde
3074,BA,Ipupiara,ANTONIO SODRÉ FIQUEIREDO,Secretário(a) de Saúde
3075,BA,Remanso,DIEGO COSTA VIDAL,Secretário(a) de Saúde
3076,SP,Elisiário,RENATA FERNANDES NARDI,Secretário(a) de Saúde
3077,SP,Socorro,INDIRA DOMINGUES FERREIRA DE ANDRADE FEDEL,Secretário(a) de Saúde
3078,RS,Tapejara,MARCOS DAVI BACEGA,Secretário(a) de Saúde
3079,MA,Penalva,TÂNIA REGINA RODRIGUES JARDIM,Secretário(a) de Saúde
3080,PE,FernandodeNoronha,FERNANDO MAGALHÃES,Secretário(a) de Saúde
3081,SP,Castilho,Márcia Regina Zoteli,Secretário(a) de Saúde
3082,PR,Goioerê,Iago da Rocha Costa,Secretário(a) de Saúde
3083,RS,SantaRosa,DELCIO STEFAN,Secretário(a) de Saúde
3084,GO,MorroAgudodeGoiás,EVANGELISTA JOSE DA SILVA ,Secretário(a) de Saúde
3085,PI,PedroII,TATIANA MARTINS GALVAO BENICIO,Secretário(a) de Saúde
3086,SP,PereiraBarreto,Marcia Mitiko Anami Yamamoto,Secretário(a) de Saúde
3087,SP,Pereiras,Adrielle Correa das Chagas,Secretário(a) de Saúde
3088,SP,Tatuí,Tirza de Melo Meira Martins,Secretário(a) de Saúde
3089,RS,NovaPrata,José Cavagnollo ,Secretário(a) de Saúde
3090,MT,NovaBandeirantes,JAIR HABOWSKI,Secretário(a) de Saúde
3091,GO,Itapaci,SIMONY FERREIRA LIMA,Secretário(a) de Saúde
3092,CE,Madalena,DIEGO ROCHA FONSECA,Secretário(a) de Saúde
3093,BA,Cansanção,JEINIFER MARIA DE OLIVEIRA FELIX,Secretário(a) de Saúde
3094,BA,Central,MALENA RIBEIRO MACIEL CARNEIRO,Secretário(a) de Saúde
3095,BA,Itambé,VALDECI OLIVEIRA PORTO,Secretário(a) de Saúde
3096,BA,Valente,ARNALDO AMARAL DE OLIVEIRA,Secretário(a) de Saúde
3097,ES,Anchieta,JAUDETE SILVA FRONTINO DE NADAI,Secretário(a) de Saúde
3098,SP,Cananéia, IVAN COLAÇO LISBOA,Secretário(a) de Saúde
3099,PR,Prudentópolis,MARCELO HOHL MAZURECHEN,Secretário(a) de Saúde
3100,BA,Antas,MAIRA JUÇARA DE MATOS NILO,Secretário(a) de Saúde
3101,BA,RiachodeSantana,ÍTALO ROBERTO DE CASTRO MARQUES,Secretário(a) de Saúde
3102,SP,NatividadedaSerra,Flavia Cristina Pereira Ortiz,Secretário(a) de Saúde
3103,PI,Parnaíba,LEIDIANE PIO BARROS,Secretário(a) de Saúde
3104,CE,Quixeramobim,ANA CLÁUDIA PIMENTA FELÍCIO SALDANHA,Secretário(a) de Saúde
3105,CE,ViçosadoCeará,ADRIANO ROCHA DA SILVA,Secretário(a) de Saúde
3106,PE,Iati,ADALICIA NUNES DE LIMA CAVALCANTE,Secretário(a) de Saúde
3107,BA,Aporá,MURILO SANTOS DE ARAÚJO,Secretário(a) de Saúde
3108,BA,BarradoMendes,ARMENIO RODRIGES DOS SANTOS,Secretário(a) de Saúde
3109,BA,Caculé,EDIENE COUTINHO DOS SANTOS ARANTES,Secretário(a) de Saúde
3110,BA,Candeias,MARCELO DE JESUS CERQUEIRA,Secretário(a) de Saúde
3111,BA,Cocos,CLEWTON DOMIGUES DE SOUZA ,Secretário(a) de Saúde
3112,BA,Coribe,GARDÊNIA FERREIRA MESQUITA,Secretário(a) de Saúde
3113,BA,Guanambi,EDSON LUIS LELIS COSTA,Secretário(a) de Saúde
3114,BA,Iaçu,EROTILDES BARBOSA ALMEIDA NETA,Secretário(a) de Saúde
3115,BA,Ibotirama,ADEMILTON MENDOÇA  SANTOS ,Secretário(a) de Saúde
3116,BA,Itagibá,JOSENILDA LOPES MIRANDA ,Secretário(a) de Saúde
3117,BA,Itanhém,JOABE LACERDA PIRES,Secretário(a) de Saúde
3118,BA,Itapebi,SHIRLEY RIBEIRO DE ANDRADE,Secretário(a) de Saúde
3119,BA,Ituberá,TALITA MARIA LOPES DE ABREU ,Secretário(a) de Saúde
3120,BA,MedeirosNeto,CREMILDA DA SILVA GARCIA FILHA,Secretário(a) de Saúde
3121,BA,Olindina,ANDREA DE MACEDO SANTANA,Secretário(a) de Saúde
3122,BA,RibeiradoAmparo,JOÃO VIEIRA DA COSTA,Secretário(a) de Saúde
3123,BA,SátiroDias,LEILA VIRGINIA DA SILVA DOS ANJOS,Secretário(a) de Saúde
3124,BA,Tanquinho,FLÁVIA SAYONARA ALMEIDA SILVA,Secretário(a) de Saúde
3125,MG,Barbacena,JOSÉ ORLEANS DA COSTA,Secretário(a) de Saúde
3126,MG,DomSilvério,CECILIA BATISTA SANTOS,Secretário(a) de Saúde
3127,SP,Apiaí,RICARDO LEÃO SILVA,Secretário(a) de Saúde
3128,PA,Abaetetuba,Raimunda Rosa Rodrigues Carvalho,Secretário(a) de Saúde
3129,PA,SãoCaetanodeOdivelas,Luciana Pereira Silva,Secretário(a) de Saúde
3130,MG,Iguatama,ALINE MARIA CORREIA ARANTES,Secretário(a) de Saúde
3131,RJ,BomJesusdoItabapoana,Marcinha Azevedo ,Secretário(a) de Saúde
3132,SP,Jaú,ANA PAULA RODRIGUES,Secretário(a) de Saúde
3133,SP,Paraíso,Paula Rusalen Gonçalves,Secretário(a) de Saúde
3134,SP,Pedregulho,DANIEL MARTINS BORGES,Secretário(a) de Saúde
3135,SP,Pontalinda,Sandra Vieira Processo Neves,Secretário(a) de Saúde
3136,SP,Sorocaba,CLAUDIO POMPEO,Secretário(a) de Saúde
3137,SC,Ipira,Claudinéia Koch Moares,Secretário(a) de Saúde
3138,SC,Peritiba,JULIANA APARECIDA DA SILVA THOMAZ ,Secretário(a) de Saúde
3139,MS,Aquidauana,CLAUDIA FRANCO FERNANDEZ SOUZA ,Secretário(a) de Saúde
3140,GO,SãoPatrício,IVONE MARIA DE OLIVEIRA,Secretário(a) de Saúde
3141,PI,Teresina,ARI RICARDO DA ROCHA GOMES FERREIRA,Secretário(a) de Saúde
3142,CE,Aracoiaba,Valdson Freitas de Aquino,Secretário(a) de Saúde
3143,BA,Carinhanha,FABRICIO BARRETO NOGUEIRA,Secretário(a) de Saúde
3144,MG,Itaobim,JEILZA MOREIRA DA CRUZ BARRETO,Secretário(a) de Saúde
3145,SP,SantaGertrudes,Vivian Cristina Filier Gonçalves ,Secretário(a) de Saúde
3146,SP,SãoBentodoSapucaí,Adrielle Aline Costa Teixeira,Secretário(a) de Saúde
3147,SP,SãoRoque,João Gabriel Vieira,Secretário(a) de Saúde
3148,SP,Taquaritinga,JOSÉ FONSECA NETO,Secretário(a) de Saúde
3149,SP,Taquarituba,Karina Perez Gabriel,Secretário(a) de Saúde
3150,SC,Petrolândia,MARIZA TEREZINHA HEMKEMAIER DOS SANTOS,Secretário(a) de Saúde
3151,RS,Jaguari,Jaqueline Pivetta,Secretário(a) de Saúde
3152,CE,Barbalha,MARIA NERILANE LOPES DOS SANTOS ARAÚJO,Secretário(a) de Saúde
